"CT6SSi2";"CT6SSi1";"CT6SSi4b";"PT6SSi2";"PT6SSi1";"PT6SSi4b";"MDR10";"MDR9";"MDR8";"MDR7";"MDR6";"MDR5";"MDR4";"MDR3";"AAA92657";"AAC38364";"C_RS05810";"KP1_RS17280";"KP1_RS17355";"aslA";"cesAB";"cesD";"cesD2";"cesF";"cesL";"cesT";"cfaA";"cfaB";"cfaC";"cfaD.cfaE";"chuA";"chuS";"chuT";"chuU";"chuV";"chuW";"chuX";"chuY";"cif";"clbA";"clbB";"clbC";"clbD";"clbE";"clbF";"clbG";"clbH";"clbI";"clbJ";"clbK";"clbL";"clbM";"clbN";"clbO";"clbP";"clbQ";"clbS";"cnf1";"draA";"draB";"draC";"draD";"draP";"eae";"east1";"entD";"escC";"escD";"escE";"escF";"escG";"escI";"escJ";"escK";"escL";"escN";"escO";"escP";"escR";"escS";"escT";"escU";"escV";"espA";"espB";"espD";"espG";"espH";"espJ";"espK";"espL1";"espL2";"espL4";"espM1";"espM2";"espN";"espO1.1";"espO1.2";"espP";"espR1";"espR3";"espR4";"espW";"espX1";"espX2";"espX4";"espX5";"espX6";"espX7.nleL";"espY1";"espY2";"espY3";"espY4";"espY5";"etgA";"fdeC";"fimA";"fimB";"focH";"fyuA.psn";"galF";"glrA";"glrR";"gndA";"gspC";"gspD";"gspE";"gspF";"gspG";"gspH";"gspI";"gspJ";"gspK";"gspL";"gspM";"gtrA";"hlyA";"hlyB";"hlyC";"hlyD";"iroB";"iroC";"iroD";"iroE";"iroN";"irp1";"irp2";"iucA";"iucB";"iucC";"iucD";"iutA";"kpsC";"kpsD";"kpsE";"kpsF";"kpsM";"kpsS";"kpsT";"kpsU";"lifA.efa1";"map";"neuA";"neuB";"neuC";"neuD";"neuE";"nleA.espI";"nleB1";"nleB2";"nleC";"nleD";"nleE";"nleF";"nleG.1";"nleG.3";"nleG2.2";"nleG2.3";"nleG2.4";"nleG5.1";"nleG6.1";"nleG6.2";"nleG6.3";"nleG7";"nleG8.2";"nleH1";"nleH2";"ospE2";"ospG";"paa";"papB";"papC";"papD";"papE";"papF";"papG";"papH";"papI";"papJ";"papK";"papX";"pic";"rfbK1";"rorf1";"rpoS";"sat";"senB";"sepD";"sepL";"sepQ.escQ";"sepZ.espZ";"sfaA";"sfaC";"sfaD";"sfaG";"sfaX";"sfaY";"shuV";"shuW";"stcE";"stx1A";"stx1B";"stx2A";"stx2B";"stxA";"tccP2";"tir";"toxB";"tsh";"ugd";"virA";"yagV.ecpE";"ybtA";"ybtE";"ybtP";"ybtQ";"ybtS";"ybtT";"ybtU";"ybtX";"ykgK.ecpR"
"CT6SSi2";1;-0.0592102389337521;0.0859009803154654;0.81502678968664;0.0631273030619596;0.0860727146226455;-0.0637886639209908;-0.0718189488742876;-0.0857775985125562;-0.0882642304146923;-0.0897638873249203;-0.0878517902708089;-0.089413361875626;-0.0870763384431176;0.0997139409979287;-0.162042326944458;0.379908934072229;-0.12574973364561;-0.0839348348295897;0.0837741330012923;-0.161606991103479;-0.165286087708682;-0.168314522496101;-0.2105298027478;-0.161632064751363;-0.1637266850106;-0.0811987412861092;-0.0788129286659377;-0.0558156811124474;-0.0419587565464296;0.218304026294275;0.218535151436084;0.22849148924639;0.242925220940412;0.447304921344809;0.255752190298273;0.225372371089113;0.247081941574277;0.00475550381381969;0.442846507354238;0.443695631115859;0.444556795574417;0.444326905275809;0.444616550098835;0.444641873343581;0.444865363109947;0.445061244468669;0.445133584809625;0.425001826409429;0.401159535354023;0.445140023661268;0.444514267209995;0.444622866690614;0.444621304901558;0.444578849164436;0.444512710515583;0.437762003648004;0.309401629124948;0.034101581661696;0.0346837520608697;0.0342223123806169;0.0345190233347322;0.0340705611197023;-0.206982177341198;-0.136485738781896;-0.122940083549838;-0.161710705834496;-0.164805547564009;-0.16150339867463;-0.167067009711886;-0.165055593190103;-0.164643215283478;-0.16469155087841;-0.161477937183299;-0.156160075408829;-0.166714336233786;-0.164628419040114;-0.210093791781568;-0.161328755224479;-0.164109676146463;-0.16244075944728;-0.157218196583862;-0.165776073384853;-0.229786848358103;-0.215306202013661;-0.215248553955819;-0.166402118415487;-0.187106913169049;-0.190877620631888;-0.146496580294986;-0.447317023288724;-0.143023449954864;-0.323270337787053;-0.169522984768164;-0.200761051878008;-0.127026353318647;-0.194117205464393;-0.226929591705298;-0.178082845920741;-0.24244622356076;-0.174826025438068;-0.15716182260276;-0.157364922926604;-0.389137225136913;-0.207479698436288;-0.409892068846726;-0.424156706660848;-0.190398019102956;-0.134760531100061;-0.257464759391868;-0.236910616296337;-0.232469212814579;-0.217222125726298;-0.179746001366165;-0.158581668186692;0.118280081332818;0.00434079086895426;0.13302533611839;0.299037675517078;0.289796120088354;-0.12458863068528;-0.161571036551769;-0.159243319927509;-0.124138713154812;0.25039250905902;0.264867393412837;0.257814018366845;0.25526736253045;0.252925254036698;0.253266756308137;0.251296638012237;0.251142518210613;0.241021455436517;0.24337967396202;0.214096234623159;0.0103902095058743;0.0384458699533796;0.0540195712523044;0.0453493507469674;0.0457632266702719;0.302388951263737;0.301324558486794;0.29954384184741;0.300222568829728;0.297917337824458;0.288043846643546;0.277729957403828;0.125815812330745;0.123752460298223;0.126050603651434;0.130165909492468;0.123830821879344;0.33314213941524;0.334926132051524;0.334823105968431;0.334593256163339;0.31666640361712;0.334295947390838;0.344458306712049;0.334937214092256;0.00144947423884404;-0.190099053153992;0.320758689430887;0.330564998013963;0.320029182544493;0.323008732691574;0.285367381830146;-0.229824965242698;-0.149998662768308;-0.150675258791357;-0.1924602694691;-0.129508137034175;-0.146393303181477;-0.13120235673988;-0.228378180565052;-0.166132696266655;-0.0516483861294671;-0.14889991988509;-0.17887902622178;-0.131503501521185;-0.0327752571600233;-0.140007307713046;-0.138707109680438;-0.160010094470851;-0.160751061839578;-0.14634727654498;-0.1242418890301;-0.0155000119162563;-0.00170420381047068;-0.199368064422351;0.275252353584685;0.279629019496419;0.276917980203251;0.25471350725196;0.273952550369464;0.143020878793373;0.262685586497665;0.227710980121231;0.276700034290271;0.276102450751966;0.177008709140566;0.327995340074819;-0.102820600994816;-0.127806921767646;-0.0390923809596215;0.0265502216923459;0.187558987588494;-0.0539408872569115;-0.163630565912147;-0.205331307287674;-0.194447157719197;-0.061312586070321;0.322336759031038;0.314894988462975;0.306127468941175;0.241696579367847;0.341527250797981;-0.132814517760587;-0.108631428391475;-0.144280477341915;-0.125001409040115;0.0020505124876394;-0.103697004155068;-0.175363715715286;-0.0187488433227377;0.012167671573687;-0.0762456434007521;-0.174032757414076;-0.00552529452562431;-0.165935856436209;-0.113139778593533;0.0497981635679267;0.198924185267759;0.289280472827647;0.289837035577164;0.289864246682366;0.289675398027929;0.288656582533589;0.289564428411253;0.290435781379194;0.16933637305989
"CT6SSi1";-0.0592102389337521;1;-0.00548621492119506;-0.155746110565366;0.732059135461209;-0.00628679876447828;-0.0594771397023926;-0.0809571475886434;-0.085764906959894;-0.0861044551370714;-0.0921958801833338;-0.0972476466658834;-0.102088247225675;-0.111183505004954;-0.0469513157263622;0.192044204769665;-0.0839129646890474;-0.00463732544047065;0.0129909422962221;-0.109158478084314;0.190968110759454;0.197612938341852;0.198888513240908;0.239448376738949;0.19569853987364;0.194618161919275;0.112841240424419;0.117218900949891;0.119086579636396;0.150156743071994;0.00554157017918603;0.00628017927914065;0.00570008548378545;-0.0157249641275237;-0.294454570460449;0.0124766175208812;0.00231416110048814;0.0132562668096581;-0.0277820607012737;-0.0828705463380532;-0.0829992079085789;-0.0832482725016132;-0.0833355842721071;-0.083246529730546;-0.0830103558467555;-0.0830959524660077;-0.0829041357139921;-0.0830771025123485;-0.0785258167369517;-0.0733641604887702;-0.0828390593195733;-0.0831395907170088;-0.0832037605657847;-0.0832866880399816;-0.083308057306769;-0.0834825050276366;-0.0841947230869567;-0.113131198540747;-0.0406872887359898;-0.0404263131431193;-0.0401333957810529;-0.0406337964035794;-0.0403771988526268;0.260803658506425;0.157424271684665;0.222179030851829;0.193202234938621;0.195460191724678;0.191420340710378;0.197677719106614;0.195840217128266;0.1968473029352;0.196843682105977;0.191598225829782;0.184999193485262;0.198234257995604;0.198326083638667;0.234427008711441;0.190675528039996;0.193454980629756;0.19344653734231;0.186601854068116;0.197882374138545;0.165426449736079;0.245445104303132;0.245518111037035;0.200268500328442;0.247086330483686;0.272433646284269;0.216223006083657;0.292122382356923;0.218171536846377;0.210296708698559;0.212087047411513;0.235577009652135;0.190175867140041;0.265699726845036;0.191315729729557;0.183807581386536;0.275318239083986;0.209683418008594;0.258365167664988;0.217139841871475;0.283108523616398;0.224281790944285;0.255677433298416;0.274408365860051;0.238876715044676;0.21405911175186;0.320100034733843;0.25837438388748;0.300486049149522;0.309168287236707;0.21641675347113;0.189710674906148;0.177519726503726;0.197784925604859;0.147210398284216;-0.0558138979678925;-0.20122560685522;0.0633245212170519;0.188746844384362;0.191080056246497;0.061150844702103;0.05576675794673;0.0760979733502013;0.0647040738956535;0.0670356976289592;0.0621839869993232;0.0628930265039221;0.0589759068931822;0.0585354893033554;0.0379580701236938;-0.0117289677009636;-0.0794442893012629;-0.00474080247081331;0.180005757644335;0.171858413305616;0.175943891425828;0.173415777756934;-0.104184091296083;-0.102930386035288;-0.0986062805146241;-0.0985108256723303;-0.102523210787388;-0.192227366290199;-0.19148579790812;-0.136729753897359;-0.13447327958625;-0.131798543609716;-0.126471750614193;-0.134570376719236;-0.128028151813387;-0.131104545219139;-0.13104074033367;-0.13079825254328;-0.153731925183507;-0.1272372403007;-0.0762023426342815;-0.131023749168429;0.0128095259354339;0.237450325410575;-0.0753415816907955;-0.0764588379648645;-0.0745702872190158;-0.075344496602908;-0.0704235312428222;0.2094361044379;0.225060864018894;0.223061555525023;0.200264964922457;0.264343798007833;0.218347505371772;0.168831664425407;0.195260962263168;0.191670309852558;0.151403242845802;0.222607448512278;0.176734208541515;0.148310429974671;0.097169920189038;0.234106281083356;0.221330222735622;0.209114396267581;0.225188126408773;0.192465751660558;0.178227581616498;0.00199841255493414;0.132246154898414;0.206204397881314;-0.173559800963387;-0.10287543241158;-0.103408950944877;-0.0754947366260323;-0.11233304373812;-0.103021566668793;-0.107653261953728;-0.166925214127134;-0.10421930342763;-0.103734586784392;-0.118531729060035;-0.144010718589962;-0.00162648690751942;0.158359505390291;0.0632084978450444;-0.0794481477164685;-0.114320275699597;0.118857188188179;0.193158823489403;0.223400919021837;0.238592640903465;0.138712056374197;-0.0639853166527027;-0.0494428378318134;-0.0418481135363569;-0.0443074266219949;-0.0688200337907814;0.217020572412686;0.121208919511936;0.211812429185295;0.23478972554741;0.175660509539661;0.198448607783934;0.230851398684681;0.150558464856671;0.0474058578683516;0.160501157481604;0.17843329691107;-0.0975226549694314;0.253963638412278;0.274042771361775;0.0323691637288;-0.119805301615102;-0.201122964189859;-0.200136541339932;-0.199405227616155;-0.199864409620857;-0.200612460803106;-0.199186582983391;-0.199451664900569;-0.0397213730396081
"CT6SSi4b";0.0859009803154654;-0.00548621492119506;1;0.0610383332048272;0.00834204200879768;0.992462832672301;-0.0224001282482428;-0.0255519926246625;-0.0216781898396734;-0.0113772467470064;0.0079903059478259;0.0274687554032949;0.0298011622941434;0.0330862238961055;0.0127245104976643;-0.0584147715778797;-0.0249968323477726;-0.0301780653528473;-0.0205772295311366;-0.0133236594284258;-0.0578699717213352;-0.0600673257870198;-0.060930034804669;-0.0467275453457888;-0.0591337135130228;-0.059167090489083;0.015091128583731;0.0153276473198782;0.00623211433018993;0.0251152691791262;-0.063771560438055;-0.0638614319014707;-0.0616154702229362;-0.0609386430617712;-0.0582725273917015;-0.0602263181879799;-0.0644258912243844;-0.0600989204570163;-0.0340842238648578;-0.025974377019427;-0.025986839856354;-0.0260677360140274;-0.026063592211664;-0.0260801643711652;-0.026063592211664;-0.0260718793079072;-0.0260470119126173;-0.0260511577512939;-0.0252540508053717;-0.0233634039029016;-0.0260470119126173;-0.0260698077245129;-0.0260760220935406;-0.0258172990202544;-0.025819385373288;-0.0258110391817962;-0.0244147290267314;-0.0259963225051008;-0.00588828793767579;-0.00574233299403596;-0.00576386519543353;-0.00573371348114674;-0.00585832697797276;-0.0458981674275675;0.0482407248132114;0.0379426136382375;-0.0591150212497923;-0.0597994377843864;-0.0582341559263296;-0.0605880402341363;-0.0594580278534297;-0.0598274329906098;-0.0599100759989289;-0.0576126677442966;-0.0559039004239454;-0.0604828725605462;-0.060095305723196;-0.0466548679722146;-0.0582274647394608;-0.0592778832497766;-0.0588265188849103;-0.0576354578863244;-0.0602711445691807;-0.054864729230011;-0.0478150533680783;-0.0478023502979135;-0.0604096427256521;-0.0413875540808999;-0.0422459827754341;-0.0545637861138553;0.0469955500489189;-0.0533181216593241;0.0444681417272339;-0.0547075821671644;-0.0449116079856557;-0.0456855023827146;-0.0430113169829453;-0.0501491677230292;-0.0501384638734811;-0.0141213195044366;-0.0393675112440762;-0.0352092384945274;-0.0523484598742035;0.0380312792031088;-0.041299921783019;0.0682274983101043;0.0687682588403438;-0.0423668164811959;-0.050959242931874;-0.014970076073468;-0.0267964329985047;-0.00893586527325933;-0.00846284522432359;-0.0344870307030661;-0.0568206976994086;-0.0642342710903079;-0.0610670334904307;-0.0763744699495723;-0.0203517820670102;0.118760965140184;-0.0292827037565773;-0.0583211301291916;-0.057867292483648;-0.0291881758124615;-0.00374544712995534;-0.00198257385118775;-0.000815566242564407;0.000487773947237904;-0.000936351108267357;-0.00253991066033382;-9.07309949729242e-05;-0.00320604668703069;-0.00553456647282949;0.0414626418320896;0.0454634215798999;-0.0106224966942526;-0.047188309194469;-0.0466417393575515;-0.0473097102655439;-0.0468623498770674;-0.0548196325945662;-0.054638268664346;-0.0519075162844243;-0.0520058241108327;-0.0542018500589756;0.119025913031093;0.12044024568114;0.0447160941818307;0.0462664842332897;0.0469867920380852;0.052966830441053;0.0525271787464188;-0.002398983573412;-0.00353148658976343;-0.00350729576733548;-0.00344214384597601;0.00812286769303395;-0.0022127458344679;-0.0171156789866584;-0.0036791820065407;-0.0282154135887183;-0.0420486895789719;-0.015798250149978;-0.0161019522409786;-0.015172660005845;-0.0160009429288764;-0.0147464981740018;-0.0511745467929215;-0.0552990426254167;-0.046352247084417;-0.0539547884130816;-0.045175050215432;-0.0541770743118392;-0.0522687759687772;-0.0505914369814006;-0.042405861527043;-0.0259526625297751;-0.0329312715843981;-0.0438470085723261;-0.0418253424569862;-0.031466486717346;-0.0311120010290098;-0.035360061094789;-0.0543184941918263;-0.0534544902350697;-0.0565802323290673;-0.0501005623935972;-0.00346621445941721;-0.0210634099057352;-0.056091279121481;-0.0317693537929777;-0.0198479813540169;-0.0192131774249692;-0.0242124447492554;-0.0160151736819894;-0.0030437875198236;-0.0182908456670624;-0.0299750681347584;-0.0192933073684799;-0.0193648940528735;-0.00298451760963945;0.42575552780183;-0.0247334713114929;-0.0411920443335986;0.0104994482907642;0.0263219288975392;0.0174525626727424;-0.0464901229191919;-0.0589761381354965;-0.049947696978666;-0.0430468168317302;-0.0234802655727575;-0.0207405342623941;-0.0208452252058929;-0.0201476275535153;-0.0206728366530449;-0.0247260665601014;-0.0126317384312194;-0.0182496748579661;-0.0319421719035954;-0.0282667036199363;-0.0411048896704221;-0.0425756483737367;-0.0423958456191329;-0.042151244913163;-0.0206024275449141;-0.0361411864492129;-0.0426495715597856;-0.0382341130106407;-0.022264594075907;-0.0254528367717729;0.00847518084890109;0.0715069522140118;0.118507251064783;0.118308081138829;0.118258462728458;0.118611415359084;0.118458393231587;0.118435686549443;0.118600165345615;0.0285130151180518
"PT6SSi2";0.81502678968664;-0.155746110565366;0.0610383332048272;1;-0.0777266441804761;0.0610307070125747;-0.023961509629545;0.0206907037569364;0.0272135930250006;0.020080163942515;0.013126935248215;0.0213805432069199;0.0184988724509551;0.0161112613474507;0.0963976714130771;-0.231114838747129;0.313157523697396;-0.154179426259276;-0.105109468085106;0.15975949612507;-0.229912351917169;-0.236452649272054;-0.240422076509162;-0.258587668789222;-0.231814771767813;-0.2337914248042;-0.155895382488414;-0.153277667094414;-0.138717304686329;-0.108467218133603;0.320786364580037;0.320946186957978;0.333403846822639;0.349537610895881;0.641738816321171;0.364351683437907;0.327858490774469;0.351373514813032;-0.0442389960956143;0.367523034714142;0.367982438422006;0.368977067167508;0.368777034771174;0.369009973664069;0.368918838512966;0.369247944184816;0.36939520630782;0.369453379649827;0.352497165170554;0.331044079081823;0.369537076997951;0.368935289501655;0.369022626389069;0.369046789050195;0.369005077194914;0.368959458744059;0.36715102084318;0.357559178328316;0.131620954145831;0.131434598972762;0.131609319040316;0.132603678998146;0.131533511803568;-0.254119801446839;-0.181902124202256;-0.474500149178709;-0.23181681264816;-0.235662253503622;-0.230360885315918;-0.238870990217225;-0.235420567808543;-0.235517012838653;-0.235683447101854;-0.229413306278943;-0.222250868389584;-0.238316182407826;-0.235902073585092;-0.258087720875405;-0.230358970062567;-0.234260100622837;-0.232086058968157;-0.225611608101166;-0.237196950498135;-0.287900058048382;-0.26444777632263;-0.264377096123208;-0.237926132572885;-0.229609404094336;-0.234272629752496;-0.211728387586657;-0.636834957449747;-0.206967450123553;-0.396937844557778;-0.232932687483203;-0.247060115978957;-0.180887604882982;-0.238320108385228;-0.278633709441262;-0.233725884998025;-0.303388552698868;-0.214371999695045;-0.192866162987997;-0.218398014788262;-0.515666675294294;-0.25611352886586;-0.55663836459201;-0.578104728945993;-0.233865181071707;-0.195802163298017;-0.318181632588336;-0.293313194686533;-0.288421681491628;-0.269610930001018;-0.220998537962381;-0.225710657501626;0.148862679756526;-0.109836700271999;-0.131089997776535;0.245864205379965;0.41431536093265;-0.144311487492122;-0.230633744904247;-0.227862980844956;-0.144014143200063;0.230516976523556;0.24896239226863;0.239382212327965;0.236026267982984;0.233019864012156;0.233643233762976;0.230885776781943;0.230516143340394;0.218405843368899;0.282438152535959;0.249330812953907;-0.0134000805663044;0.0112850748359963;0.0261689208906407;0.0177246820725683;0.0190283331183951;0.214779223567114;0.213577695170835;0.211449905046506;0.212332465267821;0.211182117803477;0.411698814824457;0.402573305592481;0.268347678212321;0.266418791104618;0.261484564877294;0.250212784497542;0.26719494355992;0.499377936962107;0.498484712966704;0.498410554507419;0.498168163413816;0.467599782801973;0.497901995971671;0.280936189203563;0.498461893393251;-0.0395847441778185;-0.23328016669683;0.26169598209997;0.269869258993942;0.260974147365345;0.263517944147903;0.232260383700916;-0.282662728467088;-0.216101563984046;-0.203320947636116;-0.252427276607649;-0.182311416942014;-0.211233002864932;-0.194192118224621;-0.280590021500023;-0.212525777043211;-0.084065819044981;-0.182716075869704;-0.226273240737616;-0.17961838317136;-0.0752779401445305;-0.171955719874531;-0.17700715134941;-0.223359321494176;-0.223045316254421;-0.214042058474896;-0.184689737788677;-0.018914520224936;-0.0315218809850017;-0.259745991499381;0.480772125605964;0.339462030836068;0.337052095525622;0.209031946885326;0.338291115805003;0.260058584272795;0.326561826309785;0.447327653869017;0.336722312713382;0.336745466812183;0.388826361221931;0.276550659670302;-0.125066372977672;-0.183986631420298;-0.0574987221238101;0.159442414908189;0.365849276977072;-0.0727232959659411;-0.233338907494673;-0.258160233261106;-0.238669643831918;-0.0889573908124456;0.266250076600316;0.261648395555302;0.254974647175531;0.192633271606252;0.280193464256312;-0.187136225539001;-0.143601572631177;-0.177031110015694;-0.154307192921738;-0.0329592351903709;-0.141040862377527;-0.225041539120395;-0.0566217206888646;-0.000375090685692246;-0.120246927250359;-0.219649992370483;0.219365887620185;-0.212496507373995;-0.149876013577825;0.0591524582544779;0.288637055605312;0.413547448252433;0.414024439087408;0.414384655494855;0.414122409280623;0.412846225283321;0.413963347533852;0.41481929077421;0.226033178361141
"PT6SSi1";0.0631273030619596;0.732059135461209;0.00834204200879768;-0.0777266441804761;1;0.00801273451971965;-0.0722938571249659;-0.101343908592444;-0.109719492990195;-0.10771463369864;-0.116427662406605;-0.121711784213733;-0.129284215627916;-0.139870811160552;-0.0192513361735138;0.167614207742424;-0.0143113897143162;-0.00745539540700712;0.0131089648002814;-0.0890566535819283;0.167479274904925;0.168261869314628;0.169253922877479;0.253383146872258;0.168292178389618;0.169279660224179;0.0973543058405937;0.100629066321293;0.116386946041665;0.141948104504762;0.102427108373225;0.103134215285845;0.0978199492146849;0.0718602918559431;-0.202458402977786;0.110475707325174;0.100234181190759;0.116239111913423;-0.0925343028294078;0.0253332564622627;0.0253015200500915;0.025256586002129;0.0250742555487457;0.0252892507375052;0.0252671232776253;0.0255674220877802;0.0257595389663776;0.0256846247690817;0.0276670168870285;0.0296704871093392;0.0257595389663776;0.0253477352759812;0.0254283197940756;0.0251992462972279;0.0250976689756623;0.0249902212138749;0.0220029621462172;-0.0585804869537931;-0.0598488207086412;-0.0597381760176646;-0.0593273358433502;-0.0600988173401629;-0.0596404788473877;0.274906697505;0.160317771270787;0.274925724642412;0.165677886772804;0.168246869413067;0.167102760267227;0.169025286006288;0.170599778897196;0.168508251286183;0.168208276318286;0.168599959238765;0.164559381019733;0.16882418988664;0.16944322281076;0.249344687118867;0.16613181350091;0.166380386134444;0.166943563461153;0.161381430885432;0.168591944667598;0.150470214856748;0.257955056725876;0.258089372304593;0.171972900250171;0.26944979507059;0.294281770503522;0.189958072078453;0.198076109120078;0.203309875454594;0.176372281689605;0.191858153523879;0.24358400270433;0.182288156776813;0.282568851288038;0.179164711726051;0.166377023470514;0.281449568673066;0.188542749151069;0.258458878155167;0.204405438328242;0.252900044418001;0.251426326125295;0.188095548326715;0.21400051935564;0.273611210811641;0.198146918473059;0.345510676505583;0.272408632375254;0.336584010827908;0.352819842771063;0.246616141770873;0.167673635799392;0.244699718121888;0.25876505365917;0.220631886833369;-0.0111498838139271;-0.146409543691725;0.0446101808345922;0.163616634197319;0.166510482104807;0.0423934165798519;0.137852294481419;0.166234413458662;0.150199869727557;0.151749794867825;0.145540190482591;0.146784891862192;0.141658959173709;0.140899495991916;0.114288736462674;0.0456444642982757;-0.0441211921934785;0.00490262009049182;0.182027137442519;0.178151027504705;0.179114089970375;0.177343983016328;-0.0136870956653885;-0.0135638727413686;-0.0092569262969969;-0.00858882155915838;-0.0123020891038799;-0.137976748897849;-0.135869970526748;-0.159060984021196;-0.157718219480279;-0.154024802997357;-0.146865025967221;-0.158070101970417;-0.0499611476313331;-0.0551807539116491;-0.0550428135875861;-0.0549378103240828;-0.0732544318982574;-0.0487370778085481;0.111422932166899;-0.0551960079843706;-0.0391768683071425;0.256767971063802;0.100973820296388;0.105026680049923;0.100833829920956;0.101718335753616;0.0852058933895107;0.201007022775146;0.205510947654109;0.235827965825039;0.18145929502662;0.271610306435161;0.203000198133153;0.146847643778778;0.183274026032238;0.215938043823772;0.129733250121383;0.253413442772654;0.165483475250473;0.121379396032539;0.0380132664295629;0.229693932410851;0.201859374757148;0.186072523936814;0.206894723967877;0.166461347614823;0.157419764677017;0.00686147737019125;0.127561533785923;0.180021756957657;-0.111212420142925;-0.0186524399230028;-0.0158573160505154;0.0592583478193197;-0.0128850774239871;-0.057215746961469;-0.0250434134809678;-0.124689893981139;-0.0155716519744506;-0.01518385461717;-0.0735369842418897;-0.191386564653761;-0.00146104757924707;0.148933478905187;0.0581256135982266;-0.10165888176651;-0.0959211942231495;0.113802579569225;0.168951830430197;0.22746760131959;0.257020621326159;0.157337969261605;0.0155713634875688;0.0442925687696068;0.0422031190531533;0.026168870166609;0.0125345626969933;0.245234113149742;0.125906409635556;0.246842828472499;0.217418707776437;0.132840048525067;0.192980396984388;0.236430567135842;0.125213778172756;0.0371370649134608;0.199617741195467;0.191239925957828;-0.131697771473243;0.259983894577953;0.225180459756244;0.0535107624850428;-0.0802989124064299;-0.146577485212537;-0.145386736267608;-0.144735439242689;-0.145182816526642;-0.146437406313195;-0.144523211064541;-0.144881499526184;0.0101667405882992
